customer_id;edad;genero;estado_civil;nivel_educativo;ingreso_mensual;tipo_empleo;dependientes;tipo_vivienda;meses_en_centrales;productos_financieros_activos;score_crediticio_bureau;dias_mora_actual;max_dias_mora_12m;cliente_existente;meses_como_cliente;compras_promedio_mensual;num_compras_6m;categoria_principal;canal_aplicacion;monto_solicitado;plazo_meses;default;antiguedad_laboral_años
CUST_005698;26;M;Casado;Técnico;9339063;Empleado;2;Propia;35;2;597;0;0;0;0;0;0;N/A;Online;1625770;12;0;2,5
CUST_005699;33;F;Casado;Posgrado;1493298;Empleado;0;Arriendo;29;4;762;0;0;0;0;0;0;N/A;Call_Center;2144694;12;0;12,3
CUST_005700;42;M;Casado;Secundaria;3245281;Empleado;1;Propia;14;2;650;0;9;1;0;66636;0;Electrodomésticos;Online;1832012;36;0;20,6
CUST_005701;34;M;Soltero;Universitario;2229588;Empleado;1;Propia;82;1;684;0;0;1;11;62749;5;Electrodomésticos;Tienda_Física;1057389;24;0;13,2
CUST_005702;32;F;Casado;Secundaria;5636310;Empleado;0;Familiar;33;2;719;0;4;1;46;4313;5;Ropa;Tienda_Física;1283545;36;0;7,9
CUST_005703;35;F;Casado;Secundaria;5194332;Empleado;1;Arriendo;2;5;550;0;0;1;9;12554;0;Ropa;Tienda_Física;2002356;6;0;14
CUST_005704;27;F;Soltero;Técnico;8746427;Empleado;0;Arriendo;39;2;605;0;0;1;21;281235;3;Tecnología;App_Móvil;992418;36;1;3,3
CUST_005705;30;F;Soltero;Secundaria;9924334;Independiente;1;Familiar;8;0;612;0;0;1;20;5378;4;Hogar;App_Móvil;703868;18;0;11,5
CUST_005706;16;F;Soltero;Posgrado;3686661;Empleado;0;Arriendo;5;2;762;0;0;1;40;104967;3;Electrodomésticos;Tienda_Física;2360286;24;0;-2
CUST_005707;46;M;Casado;Primaria;4020037;Empleado;0;Propia;153;4;508;0;2;1;7;80664;6;Electrodomésticos;Tienda_Física;1403539;6;0;13,1
CUST_005708;38;O;Casado;Técnico;4492399;Empleado;1;Propia;81;2;685;0;0;0;0;0;0;N/A;Online;2272012;6;0;16,8
CUST_005709;25;F;Null;Técnico;4866186;Empleado;1;Propia;46;4;584;0;0;1;36;236388;5;Ropa;Online;1007384;12;0;0
CUST_005710;57;F;Viudo;Primaria;9450390;Empleado;2;Arriendo;31;1;511;0;5;1;16;34682;1;Hogar;Tienda_Física;2314395;18;0;38,3
CUST_005711;36;F;Casado;Universitario;3240007;Pensionado;0;Arriendo;17;0;611;0;0;1;13;559957;7;Tecnología;Tienda_Física;1176775;18;0;12,7
CUST_005712;22;F;Null;Técnico;3632066;Empleado;1;Arriendo;13;1;649;0;0;1;24;303866;9;Hogar;Online;2636705;36;1;3,4
CUST_005713;45;M;Null;Universitario;3573714;Empleado;4;Arriendo;14;3;667;0;0;0;0;0;0;N/A;Online;2510505;36;0;24,8
CUST_005714;39;M;Casado;Universitario;1225360;Empleado;1;Propia;21;5;614;0;0;0;0;0;0;N/A;Online;1442348;12;0;17,7
CUST_005715;39;F;Casado;Secundaria;9267588;Independiente;3;Propia;15;3;694;0;30;0;0;0;0;N/A;Tienda_Física;1350739;18;0;17,8
CUST_005716;29;F;Null;Técnico;3657915;Empleado;1;Familiar;9;3;480;0;0;1;15;91496;0;Ropa;Online;2547539;18;1;7,7
CUST_005717;40;M;Casado;Secundaria;8930744;Empleado;2;Arriendo;87;1;633;0;0;1;9;39030;1;Electrodomésticos;Online;1880910;18;0;20,8
CUST_005718;31;F;Soltero;Secundaria;4206704;Empleado;0;Familiar;51;4;714;0;0;1;1;236136;4;Tecnología;Online;2342619;24;0;2,1
CUST_005719;41;F;Casado;Primaria;3473104;Pensionado;0;Propia;36;1;688;0;1;1;27;33980;0;Deportes;Tienda_Física;1169985;12;0;23
CUST_005720;16;M;Soltero;Null;2521810;Null;1;Propia;21;1;821;0;0;1;31;33915;2;Electrodomésticos;Tienda_Física;1317609;12;0;-2
CUST_005721;29;F;Soltero;Técnico;5976497;Empleado;1;Propia;58;5;709;0;0;1;19;16530;1;Hogar;Tienda_Física;2842934;18;0;5
CUST_005722;55;F;Casado;Primaria;9504281;Independiente;1;Arriendo;6;3;501;0;0;1;1;357450;5;Electrodomésticos;App_Móvil;1101010;6;0;30,3
CUST_005723;25;M;Soltero;Primaria;4701353;Empleado;2;Arriendo;5;3;689;0;0;0;0;0;0;N/A;Online;2397183;12;0;3,2
CUST_005724;27;F;Soltero;Secundaria;4931276;Empleado;2;Arriendo;110;1;638;0;16;0;0;0;0;N/A;Tienda_Física;558823;12;0;6,4
CUST_005725;29;M;Casado;Primaria;5210967;Empleado;0;Arriendo;102;4;786;0;0;1;2;137592;7;Tecnología;Online;1498809;48;0;9,2
CUST_005726;20;M;Soltero;Técnico;2664717;Empleado;2;Arriendo;39;2;751;0;0;1;1;15666;3;Tecnología;App_Móvil;2466773;12;0;0,2
CUST_005727;16;M;Soltero;Primaria;4597775;Empleado;1;Propia;22;2;524;0;0;0;0;0;0;N/A;App_Móvil;1983382;24;0;-2
CUST_005728;32;F;Soltero;Primaria;7563726;Independiente;1;Arriendo;79;3;686;4;4;1;21;11076;6;Tecnología;Online;1792046;6;0;10,4
CUST_005729;36;M;Casado;Universitario;2475674;Empleado;2;Familiar;48;2;644;0;0;0;0;0;0;N/A;Online;504944;18;0;14,1
CUST_005730;34;M;Null;Posgrado;2552462;Empleado;0;Arriendo;52;5;639;0;0;0;0;0;0;N/A;App_Móvil;2934008;36;0;13,8
CUST_005731;33;F;Soltero;Técnico;5645090;Independiente;1;Arriendo;37;3;791;0;0;1;7;20323;4;Ropa;Online;2945750;12;1;10,9
CUST_005732;35;M;Soltero;Universitario;3464525;Empleado;1;Arriendo;91;3;699;0;0;1;31;17395;3;Ropa;Tienda_Física;2185946;18;0;14,7
CUST_005733;47;F;Casado;Primaria;5293972;Empleado;1;Arriendo;13;4;715;0;0;0;0;0;0;N/A;Online;816242;24;0;28,7
CUST_005734;32;F;Casado;Universitario;1690996;Empleado;1;Propia;11;0;686;0;0;1;31;16033;2;Electrodomésticos;Call_Center;1624116;6;0;8,3
CUST_005735;28;O;Soltero;Primaria;6750400;Empleado;1;Familiar;31;0;623;0;0;1;16;45715;5;Tecnología;Tienda_Física;1824977;18;0;3,9
CUST_005736;31;F;Soltero;Universitario;2046114;Empleado;1;Propia;15;4;682;1;8;1;8;23593;8;Tecnología;Online;1682566;12;0;12,1
CUST_005737;41;M;Casado;Universitario;3294303;Empleado;1;Propia;2;4;505;0;7;1;31;45922;3;Deportes;Online;2392241;6;0;18,4
CUST_005738;51;M;Casado;Universitario;3630875;Empleado;1;Propia;117;1;652;0;0;1;25;11732;3;Deportes;Online;1567523;36;0;30,9
CUST_005739;27;F;Divorciado;Universitario;3321521;Pensionado;3;Propia;84;1;681;0;3;0;0;0;0;N/A;App_Móvil;2393786;48;0;8,6
CUST_005740;36;F;Soltero;Técnico;4146366;Empleado;1;Arriendo;0;5;609;9;9;1;12;1582;2;Deportes;Tienda_Física;955456;18;0;16,5
CUST_005741;39;M;Casado;Secundaria;8196186;Empleado;2;Arriendo;72;2;661;0;0;0;0;0;0;N/A;Tienda_Física;2424767;24;0;20,8
CUST_005742;23;F;Casado;Universitario;3447773;Empleado;2;Arriendo;26;4;612;0;0;1;38;7091;4;Deportes;Tienda_Física;2889722;18;0;0,4
CUST_005743;35;F;Divorciado;Técnico;9293028;Independiente;0;Arriendo;25;1;632;0;0;1;16;53833;3;Deportes;Tienda_Física;1587530;12;0;16,3
CUST_005744;17;F;Soltero;Primaria;5002967;Independiente;2;Propia;6;4;491;1;1;0;0;0;0;N/A;Tienda_Física;629911;12;1;-1
CUST_005745;16;F;Null;Técnico;9676024;Empleado;1;Familiar;7;1;775;0;0;1;32;199583;2;Ropa;Call_Center;2433140;12;0;-2
CUST_005746;39;O;Casado;Universitario;3592513;Empleado;0;Propia;11;2;530;0;45;0;0;0;0;N/A;Tienda_Física;1576107;18;0;20,2
CUST_005747;30;F;Soltero;Primaria;9793400;Empleado;0;Arriendo;29;3;611;0;1;0;0;0;0;N/A;Tienda_Física;1289498;6;0;8,6
CUST_005748;37;F;Casado;Universitario;2299513;Empleado;0;Arriendo;23;3;713;0;11;0;0;0;0;N/A;Tienda_Física;974185;36;0;15,9
CUST_005749;34;M;Soltero;Universitario;1229380;Null;0;Propia;11;3;738;0;0;1;42;18031;1;Deportes;Online;2689157;12;0;15,6
CUST_005750;23;F;Soltero;Secundaria;4095060;Empleado;2;Arriendo;59;2;755;0;0;1;7;103161;2;Deportes;Call_Center;2439019;6;0;1,1
CUST_005751;34;F;Soltero;Técnico;6378780;Empleado;2;Arriendo;15;2;664;0;8;0;0;0;0;N/A;App_Móvil;2899362;12;0;14,7
CUST_005752;20;F;Soltero;Null;3093979;Empleado;3;Familiar;7;1;544;0;0;1;5;414811;2;Electrodomésticos;Online;3088610;36;1;0,2
CUST_005753;51;F;Divorciado;Universitario;3672806;Empleado;1;Propia;19;2;774;2;2;1;30;1070;3;Ropa;Online;2035258;36;0;32,6
CUST_005754;18;M;Soltero;Técnico;4227633;Independiente;3;Arriendo;44;4;639;0;0;1;11;33999;5;Deportes;Call_Center;931430;18;0;0
CUST_005755;32;F;Soltero;Secundaria;5956483;Empleado;1;Propia;14;1;540;0;0;0;0;0;0;N/A;Call_Center;1010769;36;0;12,6
CUST_005756;22;F;Soltero;Secundaria;5860758;Empleado;1;Propia;13;4;647;0;4;1;7;30855;5;Electrodomésticos;Online;1950413;24;0;1
CUST_005757;41;M;Casado;Primaria;7273507;Empleado;0;Arriendo;4;1;583;9;9;1;36;35396;2;Tecnología;App_Móvil;2547165;6;0;21,3
CUST_005758;31;M;Casado;Secundaria;4026065;Empleado;2;Propia;3;2;555;3;3;1;1;94970;0;Ropa;Tienda_Física;2048245;36;0;12,8
CUST_005759;28;F;Soltero;Posgrado;3993743;Empleado;0;Familiar;12;1;679;0;0;1;11;22520;3;Deportes;Call_Center;1259129;12;0;6,4
CUST_005760;45;M;Casado;Null;1568894;Pensionado;0;Propia;45;5;481;0;0;0;0;0;0;N/A;Online;1593131;18;1;24,6
CUST_005761;35;M;Casado;Universitario;3768105;Independiente;1;Propia;27;4;543;0;0;1;16;456703;2;Electrodomésticos;Tienda_Física;1070108;12;0;15,3
CUST_005762;41;M;Casado;Secundaria;3718211;Independiente;1;Propia;62;2;680;1;1;1;4;75815;3;Electrodomésticos;App_Móvil;1634588;36;0;22,3
CUST_005763;23;F;Soltero;Secundaria;7727426;Empleado;0;Propia;45;2;599;14;14;1;16;71757;5;Deportes;Tienda_Física;2553597;6;0;2,1
CUST_005764;18;F;Soltero;Técnico;5424293;Independiente;4;Propia;36;4;638;0;0;0;0;0;0;N/A;Tienda_Física;646843;24;1;0
CUST_005765;36;M;Casado;Universitario;3405460;Empleado;0;Arriendo;5;1;766;0;0;1;14;170408;7;Tecnología;Call_Center;1103289;24;0;16,3
CUST_005766;31;F;Casado;Técnico;4942468;Empleado;2;Propia;88;3;682;0;0;1;11;240416;6;Deportes;Call_Center;2823900;18;0;12,8
CUST_005767;42;F;Casado;Universitario;3824975;Empleado;2;Propia;1;5;511;0;0;1;45;15903;5;Deportes;App_Móvil;662433;18;1;19,5
CUST_005768;34;M;Null;Universitario;2507968;Independiente;2;Propia;113;0;756;0;12;1;24;1095476;5;Electrodomésticos;Tienda_Física;3058368;48;0;15,7
CUST_005769;37;M;Soltero;Universitario;3913254;Empleado;0;Propia;58;3;648;0;0;1;3;115646;3;Ropa;Call_Center;1683652;36;0;12,4
CUST_005770;16;F;Soltero;Técnico;6277410;Empleado;0;Familiar;10;1;734;0;7;1;8;37222;8;Tecnología;Online;1724367;24;0;-2
CUST_005771;57;M;Casado;Universitario;3969550;Independiente;2;Arriendo;152;2;703;0;0;1;19;37838;4;Ropa;Tienda_Física;1745800;12;0;28,4
CUST_005772;33;F;Casado;Primaria;4161201;Independiente;0;Arriendo;21;2;694;0;0;1;33;21086;6;Ropa;Online;911415;12;0;7,8
CUST_005773;43;M;Divorciado;Universitario;1391221;Pensionado;0;Arriendo;58;4;727;0;0;1;3;34921;5;Deportes;Call_Center;2773646;24;0;14,3
CUST_005774;24;M;Casado;Secundaria;4443911;Empleado;0;Propia;96;1;647;0;2;0;0;0;0;N/A;Tienda_Física;1339011;12;0;0
CUST_005775;38;O;Casado;Secundaria;3027916;Empleado;2;Arriendo;24;1;534;0;0;0;0;0;0;N/A;Tienda_Física;2191056;24;0;19,6
CUST_005776;19;M;Soltero;Primaria;4934239;Empleado;2;Propia;34;4;763;0;33;1;16;975708;3;Ropa;Call_Center;1413620;18;0;0
CUST_005777;40;F;Viudo;Secundaria;8418744;Empleado;1;Arriendo;38;3;708;2;14;1;34;118630;2;Tecnología;Tienda_Física;855311;24;0;21,8
CUST_005778;30;M;Soltero;Null;1169749;Empleado;5;Propia;31;4;684;0;9;0;0;0;0;N/A;Online;2804937;24;0;9,6
CUST_005779;35;M;Divorciado;Técnico;4837057;Empleado;1;Arriendo;7;3;564;0;27;0;0;0;0;N/A;Online;2477209;6;0;14,7
CUST_005780;43;M;Viudo;Posgrado;2041533;Independiente;0;Arriendo;12;2;578;22;22;1;9;68475;0;Ropa;Tienda_Física;1483614;6;0;17,3
CUST_005781;20;M;Soltero;Secundaria;9694010;Empleado;4;Propia;4;1;597;14;14;0;0;0;0;N/A;Tienda_Física;1016157;12;0;0
CUST_005782;26;M;Casado;Secundaria;5012540;Empleado;2;Arriendo;20;2;744;0;3;1;0;61929;3;Deportes;Tienda_Física;717438;24;0;7,1
CUST_005783;40;M;Casado;Técnico;3814341;Empleado;3;Arriendo;7;3;690;11;11;0;0;0;0;N/A;Tienda_Física;952857;12;1;19,4
CUST_005784;60;F;Soltero;Secundaria;9436737;Empleado;0;Propia;6;3;473;0;0;1;18;49042;4;Tecnología;App_Móvil;2314516;12;1;40,1
CUST_005785;33;F;Casado;Universitario;2421392;Empleado;1;Familiar;4;3;698;2;13;1;0;42903;4;Electrodomésticos;Online;715145;12;0;12,6
CUST_005786;42;M;Soltero;Técnico;7950504;Empleado;1;Propia;19;5;550;0;0;1;7;378336;4;Electrodomésticos;Call_Center;1632327;24;0;21,7
CUST_005787;33;F;Casado;Universitario;2286305;Empleado;2;Propia;3;5;627;0;2;1;22;165716;5;Deportes;Online;923446;18;0;7,6
CUST_005788;58;M;Divorciado;Técnico;4252593;Independiente;0;Arriendo;47;5;627;0;0;1;20;50849;4;Deportes;Online;1951510;18;0;33,2
CUST_005789;16;M;Soltero;Técnico;8955566;Independiente;1;Propia;82;2;850;0;0;1;42;89093;7;Ropa;Online;2602480;12;0;-2
CUST_005790;36;F;Soltero;Secundaria;2875217;Empleado;0;Familiar;13;4;519;0;0;1;21;156084;6;Ropa;Tienda_Física;1710406;48;0;16,7
CUST_005791;16;M;Soltero;Universitario;2158844;Empleado;2;Arriendo;65;1;611;0;1;1;47;33710;7;Hogar;Online;1978199;12;1;-2
CUST_005792;16;F;Soltero;Universitario;3603013;Empleado;1;Arriendo;32;2;493;0;0;1;4;62795;1;Tecnología;Online;854075;48;1;-2
CUST_005793;38;M;Casado;Técnico;8920801;Independiente;1;Propia;18;2;691;0;18;1;2;50257;4;Electrodomésticos;Tienda_Física;590605;6;0;17
CUST_005794;36;F;Casado;Secundaria;7451283;Empleado;0;Arriendo;60;4;792;0;0;0;0;0;0;N/A;Tienda_Física;2249140;24;0;2,7
CUST_005795;31;F;Soltero;Técnico;5446133;Empleado;2;Arriendo;55;7;735;0;0;1;4;31614;2;Tecnología;Tienda_Física;656936;6;0;11,8
CUST_005796;33;M;Soltero;Posgrado;2392347;Independiente;2;Arriendo;101;4;549;0;0;1;10;38290;6;Hogar;Tienda_Física;1065512;6;0;12,8
CUST_005797;72;M;Divorciado;Secundaria;3542286;Empleado;1;Propia;101;2;688;0;0;1;4;84704;5;Hogar;Online;1889017;24;0;42,4
CUST_005798;31;F;Soltero;Universitario;3943550;Empleado;2;Arriendo;43;4;747;0;0;1;11;43497;6;Tecnología;Tienda_Física;1180342;12;0;9,4
CUST_005799;41;F;Casado;Técnico;6050675;Independiente;1;Arriendo;87;3;649;1;1;1;7;117138;1;Tecnología;Online;1704178;18;1;19,9
CUST_005800;27;M;Null;Técnico;5321415;Empleado;0;Arriendo;2;2;524;0;0;0;0;0;0;N/A;Call_Center;1771448;24;0;8,5
CUST_005801;38;M;Divorciado;Null;1780727;Independiente;0;Arriendo;7;5;693;0;0;0;0;0;0;N/A;Tienda_Física;1941763;18;0;19,2
CUST_005802;32;M;Soltero;Técnico;6621112;Independiente;3;Familiar;13;2;676;0;3;1;23;20469;3;Tecnología;Tienda_Física;1281690;12;1;12,6
CUST_005803;30;F;Casado;Universitario;3482506;Independiente;0;Propia;56;4;776;0;0;1;0;9259;5;Deportes;Online;2313475;6;0;10,1
CUST_005804;56;F;Casado;Técnico;7931775;Independiente;0;Propia;1;2;684;0;0;1;0;195464;4;Deportes;Call_Center;1939086;36;1;35,9
CUST_005805;49;M;Casado;Secundaria;4444975;Independiente;1;Arriendo;51;2;850;0;0;1;20;203371;5;Electrodomésticos;Tienda_Física;2841582;18;0;24
CUST_005806;36;M;Casado;Universitario;1138517;Empleado;1;Arriendo;39;1;743;0;1;1;24;117231;3;Ropa;Call_Center;1441126;18;0;17,7
CUST_005807;16;F;Soltero;Posgrado;3552796;Empleado;0;Propia;75;3;669;0;0;1;8;171289;2;Deportes;App_Móvil;1296477;36;0;-2
CUST_005808;30;F;Soltero;Universitario;2588231;Empleado;0;Propia;1;2;520;0;0;1;18;188080;5;Hogar;Tienda_Física;2761478;36;0;11,5
CUST_005809;67;F;Casado;Secundaria;8022527;Empleado;1;Propia;34;3;595;0;0;1;2;76917;5;Hogar;Tienda_Física;1790506;12;0;45
CUST_005810;32;M;Casado;Secundaria;6919578;Empleado;0;Propia;3;2;615;0;0;1;12;20627;2;Ropa;Call_Center;1764162;6;0;3,4
CUST_005811;48;F;Casado;Técnico;4914350;Independiente;1;Arriendo;2;1;651;3;3;1;30;118887;2;Hogar;Tienda_Física;1176347;18;1;23,3
CUST_005812;52;F;Soltero;Técnico;6657136;Empleado;1;Propia;106;3;761;0;0;1;4;145062;4;Deportes;Online;1601297;18;1;30,1
CUST_005813;37;M;Soltero;Secundaria;8342034;Empleado;2;Propia;9;4;482;0;0;1;12;47493;2;Deportes;Tienda_Física;2759991;24;0;18,9
CUST_005814;24;O;Null;Secundaria;8235703;Empleado;0;Propia;7;2;741;0;0;0;0;0;0;N/A;Online;2024527;12;0;4,7
CUST_005815;16;F;Soltero;Universitario;2874097;Empleado;0;Arriendo;74;1;648;0;0;1;4;59720;4;Ropa;Online;1716659;24;0;-2
CUST_005816;43;F;Casado;Universitario;2424737;Empleado;0;Arriendo;13;4;594;0;0;1;14;36674;6;Ropa;Online;863438;6;0;21,8
CUST_005817;25;F;Casado;Universitario;3987268;Empleado;1;Propia;67;3;837;0;4;1;10;68925;3;Hogar;Call_Center;2905350;18;0;6,3
CUST_005818;37;M;Casado;Posgrado;3680990;Empleado;2;Propia;39;2;550;0;0;1;0;19580;3;Ropa;Tienda_Física;1808839;24;0;17,1
CUST_005819;20;M;Soltero;Secundaria;2815962;Independiente;1;Null;7;1;520;0;0;1;8;84390;6;Ropa;Tienda_Física;2472673;24;1;1,7
CUST_005820;31;M;Casado;Universitario;1185222;Empleado;1;Arriendo;26;4;594;0;0;1;8;19018;5;Hogar;Tienda_Física;2847535;18;1;10,8
CUST_005821;35;F;Casado;Universitario;1068475;Empleado;2;Arriendo;38;3;645;0;0;1;6;12970;7;Electrodomésticos;App_Móvil;2305867;36;0;10,1
CUST_005822;38;M;Casado;Null;2961737;Independiente;1;Propia;46;2;755;0;2;1;70;204593;4;Ropa;Online;1530412;36;0;19,9
CUST_005823;21;F;Null;Secundaria;4934864;Independiente;3;Arriendo;23;2;743;0;4;1;33;12175;4;Electrodomésticos;Tienda_Física;2241498;6;0;0,1
CUST_005824;49;M;Casado;Secundaria;5780903;Empleado;1;Arriendo;15;2;749;0;0;1;0;147569;6;Tecnología;Tienda_Física;2675375;12;0;30,2
CUST_005825;27;F;Casado;Universitario;2190612;Empleado;0;Propia;107;2;686;0;0;1;11;41147;7;Hogar;Online;864732;36;0;0
CUST_005826;16;F;Soltero;Posgrado;2840477;Independiente;4;Arriendo;19;2;655;13;13;1;40;6405;4;Ropa;Tienda_Física;1694045;18;0;-2
CUST_005827;33;F;Soltero;Universitario;2931240;Empleado;1;Arriendo;42;2;685;4;4;0;0;0;0;N/A;Tienda_Física;2542771;24;1;12,1
CUST_005828;35;F;Casado;Universitario;1435400;Empleado;1;Familiar;65;5;724;0;0;1;12;34992;6;Tecnología;Online;1840462;18;0;16,1
CUST_005829;36;O;Casado;Técnico;5984006;Empleado;1;Propia;6;2;634;0;0;0;0;0;0;N/A;Tienda_Física;2586988;36;0;11,6
CUST_005830;51;M;Casado;Universitario;1405575;Empleado;1;Familiar;23;2;728;0;0;0;0;0;0;N/A;Tienda_Física;1319840;18;0;32,6
CUST_005831;32;M;Soltero;Universitario;1436522;Independiente;1;Familiar;28;1;704;0;0;0;0;0;0;N/A;Online;1992828;18;0;12,3
CUST_005832;33;M;Soltero;Universitario;3392362;Empleado;2;Propia;30;0;679;0;0;1;11;64229;4;Electrodomésticos;Tienda_Física;1435063;12;0;14,4
CUST_005833;21;F;Soltero;Universitario;3041541;Empleado;3;Propia;5;3;589;0;0;1;15;153180;1;Deportes;Tienda_Física;1490206;36;0;0
CUST_005834;44;M;Casado;Primaria;7410943;Independiente;0;Propia;0;6;686;0;0;0;0;0;0;N/A;Call_Center;1141285;12;0;24,7
CUST_005835;37;F;Soltero;Universitario;3217665;Pensionado;2;Propia;39;0;621;0;9;1;1;299121;4;Tecnología;Online;2452685;24;0;18,4
CUST_005836;29;M;Divorciado;Técnico;5623411;Empleado;1;Arriendo;34;1;659;0;0;1;4;92759;10;Ropa;Call_Center;955355;36;0;7,1
CUST_005837;16;F;Soltero;Null;1341735;Empleado;2;Propia;43;1;578;0;0;1;84;112428;4;Ropa;Online;3038691;12;1;-2
CUST_005838;52;F;Soltero;Técnico;9298293;Independiente;0;Familiar;9;5;555;0;0;0;0;0;0;N/A;Tienda_Física;1079650;12;0;32,1
CUST_005839;20;F;Soltero;Técnico;4641310;Empleado;0;Familiar;14;0;518;0;0;1;19;55668;4;Ropa;Tienda_Física;1064012;48;0;0,6
CUST_005840;27;F;Soltero;Null;2184186;Independiente;3;Propia;30;1;590;0;20;1;2;20163;1;Tecnología;Tienda_Física;737424;18;0;6
CUST_005841;39;M;Soltero;Primaria;4795615;Independiente;1;Arriendo;2;1;597;0;16;0;0;0;0;N/A;Call_Center;615486;36;0;17,8
CUST_005842;20;M;Casado;Secundaria;9257329;Empleado;0;Propia;8;5;591;0;0;1;6;7400;2;Deportes;Tienda_Física;2196168;12;0;0
CUST_005843;17;F;Soltero;Universitario;2822586;Empleado;1;Arriendo;76;2;770;0;0;1;21;21045;3;Electrodomésticos;Online;2750198;24;0;-1
CUST_005844;16;M;Soltero;Secundaria;7857906;Empleado;4;Propia;6;3;578;0;17;0;0;0;0;N/A;Tienda_Física;2359929;24;0;-2
CUST_005845;43;F;Null;Secundaria;4046917;Independiente;3;Familiar;6;4;641;0;0;1;24;58811;8;Deportes;App_Móvil;661540;12;0;24,3
CUST_005846;28;F;Soltero;Universitario;3007092;Empleado;1;Familiar;45;7;683;0;0;1;18;74582;2;Ropa;Call_Center;790240;12;0;8,6
CUST_005847;70;F;Soltero;Técnico;8806754;Independiente;3;Arriendo;77;3;657;0;7;0;0;0;0;N/A;Online;2294562;48;0;51
CUST_005848;23;M;Soltero;Secundaria;3807427;Empleado;0;Familiar;127;1;653;0;0;0;0;0;0;N/A;Call_Center;1778609;18;0;0
CUST_005849;23;F;Soltero;Secundaria;3955011;Empleado;0;Familiar;65;4;704;0;0;0;0;0;0;N/A;Online;1725209;6;0;0
CUST_005850;28;M;Casado;Primaria;4659904;Empleado;0;Propia;44;2;551;0;0;1;15;46418;3;Deportes;Tienda_Física;2421899;36;0;5
CUST_005851;37;M;Casado;Técnico;3243128;Empleado;1;Propia;78;0;742;0;14;1;44;180864;10;Tecnología;Tienda_Física;2385597;24;0;19
CUST_005852;29;M;Casado;Secundaria;6948609;Empleado;0;Propia;25;2;601;0;10;0;0;0;0;N/A;Online;2052903;12;1;7,5
CUST_005853;42;M;Casado;Universitario;3867581;Empleado;0;Propia;12;3;700;0;0;1;2;119436;4;Ropa;Tienda_Física;735205;36;0;23,2
CUST_005854;23;M;Casado;Técnico;8365461;Empleado;3;Arriendo;45;6;647;0;0;1;20;46150;5;Hogar;Call_Center;2574582;36;0;0
CUST_005855;18;M;Casado;Primaria;4252956;Empleado;2;Propia;18;0;752;0;4;1;26;1913;3;Ropa;Tienda_Física;2227235;18;0;0
CUST_005856;16;F;Soltero;Secundaria;7733851;Empleado;2;Propia;16;3;671;0;41;1;5;601449;3;Tecnología;Tienda_Física;2035706;48;0;-2
CUST_005857;16;M;Soltero;Técnico;7303449;Independiente;0;Propia;19;1;782;0;0;1;21;209825;7;Tecnología;Tienda_Física;2376206;12;0;-2
CUST_005858;28;F;Casado;Secundaria;6895299;Independiente;2;Arriendo;35;2;669;4;4;1;41;13631;5;Ropa;Tienda_Física;515052;24;0;7,7
CUST_005859;31;M;Soltero;Técnico;9008021;Empleado;2;Propia;83;3;712;0;0;1;46;445749;4;Hogar;Tienda_Física;3059898;12;0;8,8
CUST_005860;27;M;Soltero;Posgrado;2036032;Empleado;3;Familiar;109;1;614;0;14;0;0;0;0;N/A;Tienda_Física;2473617;24;0;6,5
CUST_005861;49;F;Casado;Secundaria;5167536;Empleado;1;Arriendo;38;4;698;0;0;1;53;155429;7;Ropa;Call_Center;676629;24;0;27,9
CUST_005862;49;F;Casado;Secundaria;5306584;Empleado;1;Propia;1;5;684;0;3;1;9;263553;6;Deportes;Call_Center;1043739;18;0;29,1
CUST_005863;30;M;Casado;Universitario;1495000;Empleado;2;Propia;18;2;577;0;0;0;0;0;0;N/A;Tienda_Física;2740920;24;0;8,2
CUST_005864;16;M;Soltero;Secundaria;9900288;Empleado;0;Propia;5;2;520;0;10;0;0;0;0;N/A;Online;793240;18;0;-2
CUST_005865;28;M;Null;Primaria;6536625;Independiente;1;Propia;29;2;794;0;0;1;28;191046;5;Deportes;Tienda_Física;1636550;12;0;9,8
CUST_005866;27;M;Casado;Secundaria;6039991;Empleado;2;Arriendo;18;2;663;15;15;1;24;250577;1;Hogar;Online;2059260;6;0;8,7
CUST_005867;27;F;Soltero;Posgrado;2865001;Empleado;1;Arriendo;48;0;693;0;0;0;0;0;0;N/A;Tienda_Física;1284766;6;0;5,5
CUST_005868;26;F;Casado;Posgrado;3876745;Empleado;0;Propia;33;2;766;0;0;1;4;85546;6;Hogar;Online;1376279;36;0;6,6
CUST_005869;27;M;Casado;Secundaria;4121100;Independiente;4;Arriendo;7;2;616;0;0;1;3;311882;6;Hogar;Tienda_Física;782929;24;0;8
CUST_005870;30;F;Casado;Técnico;8190119;Empleado;0;Arriendo;6;0;556;2;5;1;0;181728;2;Ropa;Call_Center;1469321;6;0;11,4
CUST_005871;27;M;Casado;Secundaria;4469569;Empleado;1;Arriendo;3;2;583;0;0;0;0;0;0;N/A;Call_Center;1566561;6;0;6,4
CUST_005872;37;F;Casado;Universitario;3885552;Independiente;1;Familiar;48;3;737;5;5;0;0;0;0;N/A;Tienda_Física;2917770;6;0;17,7
CUST_005873;39;F;Casado;Secundaria;9551061;Independiente;2;Familiar;14;1;533;12;12;1;7;13023;6;Ropa;Call_Center;1928094;6;0;18,9
